event,symbol,event_type,status,reason,source
PEVT_00001,TECHNO,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs01082018.pdf
PEVT_00002,BDL,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs01082018.pdf
PEVT_00003,ADVENZYMES,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs01092022.pdf
PEVT_00004,ERIS,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs01092022.pdf
PEVT_00005,GLS,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs01092022.pdf
PEVT_00006,HATHWAY,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs01092022.pdf
PEVT_00007,HEMIPROP,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs01092022.pdf
PEVT_00008,ICIL,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs01092022.pdf
PEVT_00009,IRCON,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs01092022.pdf
PEVT_00010,MINDTREE,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs01092022.pdf
PEVT_00011,NESCO,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs01092022.pdf
PEVT_00012,RAILTEL,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs01092022.pdf
PEVT_00013,SEQUENT,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs01092022.pdf
PEVT_00014,SOLARA,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs01092022.pdf
PEVT_00015,SPICEJET,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs01092022.pdf
PEVT_00016,STAR,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs01092022.pdf
PEVT_00017,TATASTLLP,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs01092022.pdf
PEVT_00018,UCOBANK,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs01092022.pdf
PEVT_00019,VAKRANGEE,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs01092022.pdf
PEVT_00020,VENKEYS,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs01092022.pdf
PEVT_00021,AWL,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs01092022.pdf
PEVT_00022,AETHER,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs01092022.pdf
PEVT_00023,BHARATRAS,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs01092022.pdf
PEVT_00024,DEEPAKFERT,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs01092022.pdf
PEVT_00025,GREENPANEL,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs01092022.pdf
PEVT_00026,JBMA,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs01092022.pdf
PEVT_00027,MAHLIFE,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs01092022.pdf
PEVT_00028,MSUMI,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs01092022.pdf
PEVT_00029,NIITLTD,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs01092022.pdf
PEVT_00030,OLECTRA,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs01092022.pdf
PEVT_00031,PATANJALI,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs01092022.pdf
PEVT_00032,RAYMOND,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs01092022.pdf
PEVT_00033,MOTHERSON,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs01092022.pdf
PEVT_00034,SHARDACROP,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs01092022.pdf
PEVT_00035,SWANENERGY,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs01092022.pdf
PEVT_00036,TEJASNET,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs01092022.pdf
PEVT_00037,TCI,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs01092022.pdf
PEVT_00038,MANYAVAR,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs01092022.pdf
PEVT_00039,VEDL,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs02072020_1.pdf
PEVT_00040,SBICARD,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs02072020_1.pdf
PEVT_00041,QUESS,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs04042025_2.pdf
PEVT_00042,SUNDRMFAST,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs04042025_2.pdf
PEVT_00043,GSPL,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs04052026.pdf
PEVT_00044,CIEINDIA,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs04052026.pdf
PEVT_00045,HDFC,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs04072023.pdf
PEVT_00046,MANKIND,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs04072023.pdf
PEVT_00047,IDFC,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs04102024.pdf
PEVT_00048,EMCURE,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs04102024.pdf
PEVT_00049,AARTIIND,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs05042022.pdf
PEVT_00050,GMRINFRA,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs05042022.pdf
PEVT_00051,BEML,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs05042022_1.pdf
PEVT_00052,CGCL,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs05042022_1.pdf
PEVT_00053,VIDEOIND,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs06032018.pdf
PEVT_00054,ERIS,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs06032018.pdf
PEVT_00056,BHARATRAS,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs06032023.pdf
PEVT_00057,INDOCO,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs06032023.pdf
PEVT_00058,PGHL,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs06032023.pdf
PEVT_00059,SFL,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs06032023.pdf
PEVT_00060,TATACOFFEE,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs06032023.pdf
PEVT_00061,THYROCARE,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs06032023.pdf
PEVT_00062,APARINDS,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs06032023.pdf
PEVT_00063,BIKAJI,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs06032023.pdf
PEVT_00064,MEDANTA,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs06032023.pdf
PEVT_00065,INGERRAND,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs06032023.pdf
PEVT_00066,KENNAMET,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs06032023.pdf
PEVT_00067,KFINTECH,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs06032023.pdf
PEVT_00068,KSB,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs06032023.pdf
PEVT_00069,NMDC,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs06032023.pdf
PEVT_00070,SUPPETRO,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs06042022.pdf
PEVT_00071,MTARTECH,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs06042022.pdf
PEVT_00072,ABSLAMC,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs06062025.pdf
PEVT_00073,MSUMI,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs06062025.pdf
PEVT_00074,PETRONET,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs06062025.pdf
PEVT_00075,RTNINDIA,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs06062025.pdf
PEVT_00076,TATAMOTORS,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs06062025.pdf
PEVT_00077,VBL,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs06062025.pdf
PEVT_00078,ABB,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs06062025.pdf
PEVT_00079,ANANDRATHI,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs06062025.pdf
PEVT_00080,BRITANNIA,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs06062025.pdf
PEVT_00081,CRISIL,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs06062025.pdf
PEVT_00082,SUZLON,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs06062025.pdf
PEVT_00083,ZENTEC,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs06062025.pdf
PEVT_00084,ALLCARGO,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs06122022.pdf
PEVT_00085,NIITLTD,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs06122022.pdf
PEVT_00086,SCI,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs06122022.pdf
PEVT_00087,BEML,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs06122022.pdf
PEVT_00088,LEMONTREE,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs06122022.pdf
PEVT_00089,UCOBANK,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs06122022.pdf
PEVT_00090,SBBJ,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs07032017.pdf
PEVT_00091,MYSOREBANK,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs07032017.pdf
PEVT_00092,SBT,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs07032017.pdf
PEVT_00093,FRETAIL,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs07032017.pdf
PEVT_00094,MAXINDIA,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs07032017.pdf
PEVT_00095,MGL,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs07032017.pdf
PEVT_00097,AUROPHARMA,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs07062024.pdf
PEVT_00098,BSOFT,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs07062024.pdf
PEVT_00099,MAPMYINDIA,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs07062024.pdf
PEVT_00100,CDSL,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs07062024.pdf
PEVT_00101,CYIENT,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs07062024.pdf
PEVT_00102,ECLERX,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs07062024.pdf
PEVT_00103,FACT,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs07062024.pdf
PEVT_00104,GICRE,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs07062024.pdf
PEVT_00105,MEDANTA,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs07062024.pdf
PEVT_00106,IRCON,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs07062024.pdf
PEVT_00107,ITI,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs07062024.pdf
PEVT_00108,JINDALSAW,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs07062024.pdf
PEVT_00109,JYOTHYLAB,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs07062024.pdf
PEVT_00110,KARURVYSYA,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs07062024.pdf
PEVT_00111,KAYNES,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs07062024.pdf
PEVT_00112,KPITTECH,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs07062024.pdf
PEVT_00113,LUPIN,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs07062024.pdf
PEVT_00114,MCX,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs07062024.pdf
PEVT_00115,NLCINDIA,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs07062024.pdf
PEVT_00116,PCBL,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs07062024.pdf
PEVT_00117,PNBHOUSING,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs07062024.pdf
PEVT_00118,POLYCAB,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs07062024.pdf
PEVT_00119,SAFARI,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs07062024.pdf
PEVT_00120,SHYAMMETL,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs07062024.pdf
PEVT_00121,SONATSOFTW,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs07062024.pdf
PEVT_00122,SUPREMEIND,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs07062024.pdf
PEVT_00123,TATAINVEST,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs07062024.pdf
PEVT_00124,NIACL,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs07062024.pdf
PEVT_00125,WELCORP,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs07062024.pdf
PEVT_00126,ZENSARTECH,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs07062024.pdf
PEVT_00127,ABB,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs07062024.pdf
PEVT_00128,ADANIPORTS,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs07062024.pdf
PEVT_00129,ADANIPOWER,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs07062024.pdf
PEVT_00130,ANANDRATHI,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs07062024.pdf
PEVT_00131,BAJAJ-AUTO,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs07062024.pdf
PEVT_00132,BDL,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs07062024.pdf
PEVT_00133,BEL,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs07062024.pdf
PEVT_00134,CUMMINSIND,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs07062024.pdf
PEVT_00135,DIXON,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs07062024.pdf
PEVT_00136,EXIDEIND,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs07062024.pdf
PEVT_00137,HBLPOWER,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs07062024.pdf
PEVT_00138,HINDCOPPER,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs07062024.pdf
PEVT_00139,POWERINDIA,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs07062024.pdf
PEVT_00140,HUDCO,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs07062024.pdf
PEVT_00141,JSL,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs07062024.pdf
PEVT_00142,JWL,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs07062024.pdf
PEVT_00143,KPIL,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs07062024.pdf
PEVT_00144,M&M,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs07062024.pdf
PEVT_00145,NATIONALUM,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs07062024.pdf
PEVT_00146,NBCC,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs07062024.pdf
PEVT_00147,NHPC,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs07062024.pdf
PEVT_00148,OIL,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs07062024.pdf
PEVT_00149,PNB,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs07062024.pdf
PEVT_00150,RVNL,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs07062024.pdf
PEVT_00151,MOTHERSON,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs07062024.pdf
PEVT_00152,SIEMENS,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs07062024.pdf
PEVT_00153,SOBHA,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs07062024.pdf
PEVT_00154,TATAPOWER,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs07062024.pdf
PEVT_00155,THERMAX,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs07062024.pdf
PEVT_00156,TITAGARH,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs07062024.pdf
PEVT_00157,ZYDUSLIFE,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs07062024.pdf
PEVT_00158,ASAHIINDIA,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs07092020.pdf
PEVT_00159,JTEKTINDIA,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs07092020.pdf
PEVT_00160,AUROPHARMA,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs07122023.pdf
PEVT_00161,EXIDEIND,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs07122023.pdf
PEVT_00162,HINDZINC,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs07122023.pdf
PEVT_00163,JMFINANCIL,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs07122023.pdf
PEVT_00164,RAIN,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs07122023.pdf
PEVT_00165,SANOFI,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs07122023.pdf
PEVT_00166,DEEPAKFERT,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs07122023.pdf
PEVT_00167,EIDPARRY,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs07122023.pdf
PEVT_00168,HUDCO,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs07122023.pdf
PEVT_00169,IDFC,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs07122023.pdf
PEVT_00170,SBIN,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs07122023.pdf
PEVT_00171,UPL,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs07122023.pdf
PEVT_00172,ABCAPITAL,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs07122023.pdf
PEVT_00173,BANKBARODA,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs07122023.pdf
PEVT_00174,BANKINDIA,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs07122023.pdf
PEVT_00175,BRITANNIA,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs07122023.pdf
PEVT_00176,EQUITASBNK,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs07122023.pdf
PEVT_00177,FEDERALBNK,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs07122023.pdf
PEVT_00178,FINCABLES,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs07122023.pdf
PEVT_00179,JINDALSTEL,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs07122023.pdf
PEVT_00180,MRF,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs07122023.pdf
PEVT_00181,PNBHOUSING,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs07122023.pdf
PEVT_00182,RAYMOND,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs07122023.pdf
PEVT_00183,SONATSOFTW,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs07122023.pdf
PEVT_00184,TIINDIA,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs07122023.pdf
PEVT_00186,APARINDS,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs07122023.pdf
PEVT_00187,AUROPHARMA,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs07122023.pdf
PEVT_00188,BSOFT,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs07122023.pdf
PEVT_00189,BSE,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs07122023.pdf
PEVT_00190,KEI,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs07122023.pdf
PEVT_00191,MCX,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs07122023.pdf
PEVT_00192,PAYTM,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs07122023.pdf
PEVT_00193,POLICYBZR,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs07122023.pdf
PEVT_00194,PRESTIGE,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs07122023.pdf
PEVT_00195,RVNL,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs07122023.pdf
PEVT_00196,TRENT,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs07122023.pdf
