event_id,source_document,symbol,event_type,existing_resolved_status,validated_decision_status,diff_result,resolution_evidence
EVT_00902,ind_prs23022021.pdf,NAVNETEDUL,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00903,ind_prs23022021.pdf,OMAXE,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00904,ind_prs23022021.pdf,ORIENTCEM,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00905,ind_prs23022021.pdf,PRAJIND,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00906,ind_prs23022021.pdf,PSPPROJECT,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00907,ind_prs23022021.pdf,PTC,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00908,ind_prs23022021.pdf,SOUTHBANK,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00909,ind_prs23022021.pdf,SWARAJENG,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00910,ind_prs23022021.pdf,TVTODAY,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00911,ind_prs23022021.pdf,VRLLOG,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00912,ind_prs23022021.pdf,ANGELBRKG,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00913,ind_prs23022021.pdf,ASAHIINDIA,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00914,ind_prs23022021.pdf,BALAMINES,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00915,ind_prs23022021.pdf,CAMS,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00916,ind_prs23022021.pdf,HAPPSTMNDS,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00917,ind_prs23022021.pdf,HEMIPROP,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00918,ind_prs23022021.pdf,ICIL,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00919,ind_prs23022021.pdf,INTELLECT,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00920,ind_prs23022021.pdf,KPRMILL,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00921,ind_prs23022021.pdf,KPITTECH,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00922,ind_prs23022021.pdf,MAXHEALTH,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00923,ind_prs23022021.pdf,MAZDOCK,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00924,ind_prs23022021.pdf,PRINCEPIPE,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00925,ind_prs23022021.pdf,RESPONIND,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00926,ind_prs23022021.pdf,ROSSARI,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00927,ind_prs23022021.pdf,ROUTE,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00928,ind_prs23022021.pdf,SHARDACROP,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00929,ind_prs23022021.pdf,SPANDANA,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00930,ind_prs23022021.pdf,SUNCLAYLTD,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00931,ind_prs23022021.pdf,TANLA,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00932,ind_prs23022021.pdf,TRITURBINE,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00933,ind_prs23022021.pdf,UTIAMC,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00934,ind_prs23022021.pdf,VALIANTORG,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00935,ind_prs23022021.pdf,VEDL,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00936,ind_prs23022026.pdf,AKUMS,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00937,ind_prs23022026.pdf,APLLTD,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00938,ind_prs23022026.pdf,ALKYLAMINE,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00939,ind_prs23022026.pdf,ALOKINDS,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00940,ind_prs23022026.pdf,ASTRAZEN,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00941,ind_prs23022026.pdf,BASF,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00942,ind_prs23022026.pdf,CAMPUS,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00943,ind_prs23022026.pdf,CENTURYPLY,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00944,ind_prs23022026.pdf,CERA,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00945,ind_prs23022026.pdf,AGARWALEYE,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00946,ind_prs23022026.pdf,FINPIPE,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00947,ind_prs23022026.pdf,GODREJAGRO,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00948,ind_prs23022026.pdf,GUJGASLTD,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00949,ind_prs23022026.pdf,HAPPSTMNDS,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00950,ind_prs23022026.pdf,INOXINDIA,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00951,ind_prs23022026.pdf,JYOTHYLAB,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00952,ind_prs23022026.pdf,KIRLOSBROS,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00953,ind_prs23022026.pdf,KSB,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00954,ind_prs23022026.pdf,MAHSCOOTER,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00955,ind_prs23022026.pdf,MAHSEAMLES,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00956,ind_prs23022026.pdf,METROPOLIS,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00957,ind_prs23022026.pdf,PRAJIND,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00958,ind_prs23022026.pdf,PGHH,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00959,ind_prs23022026.pdf,RCF,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00960,ind_prs23022026.pdf,RELINFRA,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00961,ind_prs23022026.pdf,SUNDRMFAST,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00962,ind_prs23022026.pdf,TRIVENI,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00963,ind_prs23022026.pdf,DBREALTY,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00964,ind_prs23022026.pdf,MANYAVAR,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00965,ind_prs23022026.pdf,VENTIVE,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00966,ind_prs23022026.pdf,VGUARD,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00967,ind_prs23022026.pdf,ACUTAAS,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00968,ind_prs23022026.pdf,CPPLUS,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00969,ind_prs23022026.pdf,ABDL,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00970,ind_prs23022026.pdf,ANTHEM,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00971,ind_prs23022026.pdf,ANURAS,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00972,ind_prs23022026.pdf,BELRISE,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00973,ind_prs23022026.pdf,GROWW,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00974,ind_prs23022026.pdf,CANHLIFE,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00975,ind_prs23022026.pdf,CARTRADE,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00976,ind_prs23022026.pdf,CEMPRO,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00977,ind_prs23022026.pdf,EMMVEE,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00978,ind_prs23022026.pdf,GABRIEL,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00979,ind_prs23022026.pdf,GALLANTT,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00980,ind_prs23022026.pdf,HDBFS,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00981,ind_prs23022026.pdf,ICICIAMC,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00982,ind_prs23022026.pdf,JAINREC,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00983,ind_prs23022026.pdf,LENSKART,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00984,ind_prs23022026.pdf,LGEINDIA,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00985,ind_prs23022026.pdf,MEESHO,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00986,ind_prs23022026.pdf,PARADEEP,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00987,ind_prs23022026.pdf,PWL,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00988,ind_prs23022026.pdf,PINELABS,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00989,ind_prs23022026.pdf,PIRAMALFIN,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00990,ind_prs23022026.pdf,SPLPETRO,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00991,ind_prs23022026.pdf,TATACAP,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00992,ind_prs23022026.pdf,TMCV,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00993,ind_prs23022026.pdf,TEGA,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00994,ind_prs23022026.pdf,TENNIND,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00995,ind_prs23022026.pdf,TRAVELFOOD,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00996,ind_prs23022026.pdf,URBANCO,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00997,ind_prs23022026.pdf,ZYDUSWELL,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00998,ind_prs23032020.pdf,GAYAPROJ,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_00999,ind_prs23032020.pdf,FLUOROCHEM,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01000,ind_prs23082022.pdf,AARTIDRUGS,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01001,ind_prs23082022.pdf,CROMPTON,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01002,ind_prs23082022.pdf,GODREJAGRO,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01003,ind_prs23082022.pdf,ROUTE,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01004,ind_prs23082022.pdf,SUDARSCHEM,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01005,ind_prs23082022.pdf,WELCORP,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01006,ind_prs23082022.pdf,BORORENEW,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01007,ind_prs23082022.pdf,CLEAN,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01008,ind_prs23082022.pdf,GPPL,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01009,ind_prs23082022.pdf,NUVOCO,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01010,ind_prs23082022.pdf,SHREECEM,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01011,ind_prs23082022.pdf,SOBHA,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01012,ind_prs23082022.pdf,VIPIND,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01013,ind_prs23082022.pdf,ZENSARTECH,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01014,ind_prs23082022.pdf,ZFCVINDIA,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01015,ind_prs23082022.pdf,ZYDUSLIFE,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01016,ind_prs23082023.pdf,GPPL,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01017,ind_prs23082023.pdf,MAHLIFE,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01018,ind_prs23082023.pdf,MAHLOG,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01019,ind_prs23082023.pdf,PFIZER,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01020,ind_prs23082023.pdf,ZENSARTECH,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01021,ind_prs23082023.pdf,ZYDUSLIFE,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01022,ind_prs23082023.pdf,AEGISCHEM,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01023,ind_prs23082023.pdf,ACI,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01024,ind_prs23082023.pdf,BIOCON,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01025,ind_prs23082023.pdf,METROPOLIS,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01026,ind_prs23082023.pdf,THERMAX,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01027,ind_prs23082024.pdf,AETHER,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01028,ind_prs23082024.pdf,ALLCARGO,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01029,ind_prs23082024.pdf,ANURAS,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01030,ind_prs23082024.pdf,BORORENEW,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01031,ind_prs23082024.pdf,CSBBANK,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01032,ind_prs23082024.pdf,DCMSHRIRAM,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01033,ind_prs23082024.pdf,EPL,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01034,ind_prs23082024.pdf,FDC,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01035,ind_prs23082024.pdf,GLS,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01036,ind_prs23082024.pdf,GMMPFAUDLR,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01037,ind_prs23082024.pdf,HAPPYFORGE,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01038,ind_prs23082024.pdf,INDIGOPNTS,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01039,ind_prs23082024.pdf,JAIBALAJI,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01040,ind_prs23082024.pdf,JKPAPER,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01041,ind_prs23082024.pdf,KRBL,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01042,ind_prs23082024.pdf,LXCHEM,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01043,ind_prs23082024.pdf,MHRIL,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01044,ind_prs23082024.pdf,MEDPLUS,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01045,ind_prs23082024.pdf,MTARTECH,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01046,ind_prs23082024.pdf,PRINCEPIPE,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01047,ind_prs23082024.pdf,RBA,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01048,ind_prs23082024.pdf,SAFARI,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01049,ind_prs23082024.pdf,STLTECH,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01050,ind_prs23082024.pdf,SUNTECK,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01051,ind_prs23082024.pdf,TMB,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01052,ind_prs23082024.pdf,VAIBHAVGBL,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01053,ind_prs23082024.pdf,IDEA,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01054,ind_prs23082024.pdf,AADHARHFC,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01055,ind_prs23082024.pdf,ABSLAMC,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01056,ind_prs23082024.pdf,ANANTRAJ,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01057,ind_prs23082024.pdf,BASF,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01058,ind_prs23082024.pdf,BHARTIHEXA,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01059,ind_prs23082024.pdf,GRINFRA,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01060,ind_prs23082024.pdf,GET&D,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01061,ind_prs23082024.pdf,GODIGIT,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01062,ind_prs23082024.pdf,GODREJAGRO,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01063,ind_prs23082024.pdf,IFCI,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01064,ind_prs23082024.pdf,INDGN,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01065,ind_prs23082024.pdf,IREDA,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01066,ind_prs23082024.pdf,INOXINDIA,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01067,ind_prs23082024.pdf,JPPOWER,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01068,ind_prs23082024.pdf,JKTYRE,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01069,ind_prs23082024.pdf,JYOTICNC,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01070,ind_prs23082024.pdf,KIRLOSBROS,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01071,ind_prs23082024.pdf,KIRLOSENG,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01072,ind_prs23082024.pdf,NETWEB,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01073,ind_prs23082024.pdf,NEWGEN,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01074,ind_prs23082024.pdf,PFIZER,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01075,ind_prs23082024.pdf,PTCIL,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01076,ind_prs23082024.pdf,SCI,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01077,ind_prs23082024.pdf,TBOTEK,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01078,ind_prs23082024.pdf,TECHNOE,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01079,ind_prs23082024.pdf,DBREALTY,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01080,ind_prs23082024.pdf,VINATIORGA,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01081,ind_prs23092024.pdf,AETHER,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01082,ind_prs23092024.pdf,ALLCARGO,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01083,ind_prs23092024.pdf,ANURAS,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01084,ind_prs23092024.pdf,BEL,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01085,ind_prs23092024.pdf,CLEAN,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01086,ind_prs23092024.pdf,ENGINERSIN,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01087,ind_prs23092024.pdf,EPL,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01088,ind_prs23092024.pdf,FDC,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01089,ind_prs23092024.pdf,GLS,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01090,ind_prs23092024.pdf,GMMPFAUDLR,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01091,ind_prs23092024.pdf,HAPPYFORGE,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01092,ind_prs23092024.pdf,INDIGOPNTS,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01093,ind_prs23092024.pdf,INDUSTOWER,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01094,ind_prs23092024.pdf,JAIBALAJI,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01095,ind_prs23092024.pdf,KAYNES,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01096,ind_prs23092024.pdf,KFINTECH,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01097,ind_prs23092024.pdf,KRBL,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01098,ind_prs23092024.pdf,KIMS,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01099,ind_prs23092024.pdf,LXCHEM,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01100,ind_prs23092024.pdf,MEDPLUS,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01101,ind_prs23092024.pdf,PCBL,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01102,ind_prs23092024.pdf,PRINCEPIPE,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01103,ind_prs23092024.pdf,RITES,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01104,ind_prs23092024.pdf,SAFARI,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01105,ind_prs23092024.pdf,VAIBHAVGBL,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01106,ind_prs23092024.pdf,MANYAVAR,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01107,ind_prs23092024.pdf,ZENSARTECH,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01108,ind_prs23092024.pdf,ANANTRAJ,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01109,ind_prs23092024.pdf,BASF,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01110,ind_prs23092024.pdf,BPCL,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01111,ind_prs23092024.pdf,BBTC,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01112,ind_prs23092024.pdf,GET&D,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01113,ind_prs23092024.pdf,IOC,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01114,ind_prs23092024.pdf,INOXINDIA,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01115,ind_prs23092024.pdf,KIRLOSBROS,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01116,ind_prs23092024.pdf,NETWEB,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01117,ind_prs23092024.pdf,RKFORGE,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01118,ind_prs23092024.pdf,SCI,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01119,ind_prs23092024.pdf,SWSOLAR,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01120,ind_prs23092024.pdf,SUZLON,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
