source_document,source_url,source_page,section_heading,section_start_page,section_end_page,announcement_date,effective_date,review_period,event_type,event_type_basis,company_name,symbol,old_symbol,new_symbol,isin,extraction_status,extraction_notes
ind_prs18122019.pdf,https://www.niftyindices.com/Press_Release/ind_prs18122019.pdf,Page 1,1) NIFTY 500,1,1,"December 18, 2019","December 26, 2019",2019-DEC,DELETION,The following companies are being excluded,Cox & Kings Ltd.,COX&KINGS,,,,PASS,Extracted from ind_prs18122019.pdf Page 1 table
ind_prs18122019.pdf,https://www.niftyindices.com/Press_Release/ind_prs18122019.pdf,Page 1,1) NIFTY 500,1,1,"December 18, 2019","December 26, 2019",2019-DEC,ADDITION,The following companies are being included,Affle (India) Ltd.,AFFLE,,,,PASS,Extracted from ind_prs18122019.pdf Page 1 table
ind_prs18122019.pdf,https://www.niftyindices.com/Press_Release/ind_prs18122019.pdf,Page 1,1) NIFTY 500,1,1,"December 18, 2019","December 26, 2019",2019-DEC,ADDITION,The following companies are being included,Mishra Dhatu Nigam Ltd.,MIDHANI,,,,PASS,Extracted from ind_prs18122019.pdf Page 1 table
ind_prs18122019.pdf,https://www.niftyindices.com/Press_Release/ind_prs18122019.pdf,Page 1,1) NIFTY 500,1,1,"December 18, 2019","December 26, 2019",2019-DEC,ADDITION,The following companies are being included,Responsive Industries Ltd.,RESPONIND,,,,PASS,Extracted from ind_prs18122019.pdf Page 1 table
ind_prs19012024.pdf,https://www.niftyindices.com/Press_Release/ind_prs19012024.pdf,Page 1,Nifty500 Shariah,1,1,"January 19, 2024","January 31, 2024",2024-JAN,ADDITION,The following companies are being included,Jubilant Pharmova Ltd.,JUBLPHARMA,,,,PASS,Extracted from ind_prs19012024.pdf Page 1 table
ind_prs19012024.pdf,https://www.niftyindices.com/Press_Release/ind_prs19012024.pdf,Page 1,Nifty500 Shariah,1,1,"January 19, 2024","January 31, 2024",2024-JAN,ADDITION,The following companies are being included,Rashtriya Chemicals & Fertilizers Ltd.,RCF,,,,PASS,Extracted from ind_prs19012024.pdf Page 1 table
ind_prs19032024.pdf,https://www.niftyindices.com/Press_Release/ind_prs19032024.pdf,Page 1,"Development Agency Ltd. (IREDA) in Nifty 500, Nifty Midcap 150, Nifty Midcap 100, Nifty 200,",1,1,"March 19, 2024","March 28, 2024",2024-MAR,ADDITION,The following companies are being included,Nifty 500,"INDIAN RENEWABLE ENERGY DEV.
AGENCY LTD.",,,,PASS,Extracted from ind_prs19032024.pdf Page 1 table
ind_prs19032024.pdf,https://www.niftyindices.com/Press_Release/ind_prs19032024.pdf,Page 1,"Development Agency Ltd. (IREDA) in Nifty 500, Nifty Midcap 150, Nifty Midcap 100, Nifty 200,",1,1,"March 19, 2024","March 28, 2024",2024-MAR,ADDITION,The following companies are being included,Nifty Smallcap 250,BSE LTD.*,,,,PASS,Extracted from ind_prs19032024.pdf Page 1 table
ind_prs19042023_1.pdf,https://www.niftyindices.com/Press_Release/ind_prs19042023_1.pdf,Page 2,1) Nifty 500,2,2,"April 19, 2023",,2023-MAR,DELETION,The following companies are being excluded,Bajaj Electricals Ltd.,BAJAJELEC,,,,PASS,Extracted from ind_prs19042023_1.pdf Page 2 table
ind_prs19042023_1.pdf,https://www.niftyindices.com/Press_Release/ind_prs19042023_1.pdf,Page 2,1) Nifty 500,2,2,"April 19, 2023",,2023-MAR,DELETION,The following companies are being excluded,Edelweiss Financial Services Ltd.,EDELWEISS,,,,PASS,Extracted from ind_prs19042023_1.pdf Page 2 table
ind_prs19042023_1.pdf,https://www.niftyindices.com/Press_Release/ind_prs19042023_1.pdf,Page 2,1) Nifty 500,2,2,"April 19, 2023",,2023-MAR,DELETION,The following companies are being excluded,Eris Lifesciences Ltd.,ERIS,,,,PASS,Extracted from ind_prs19042023_1.pdf Page 2 table
ind_prs19042023_1.pdf,https://www.niftyindices.com/Press_Release/ind_prs19042023_1.pdf,Page 2,1) Nifty 500,2,2,"April 19, 2023",,2023-MAR,DELETION,The following companies are being excluded,NMDC Steel Ltd.,NSLNISP,,,,PASS,Extracted from ind_prs19042023_1.pdf Page 2 table
ind_prs19122019.pdf,https://www.niftyindices.com/Press_Release/ind_prs19122019.pdf,Page 1,1) NIFTY 500,1,1,"December 19, 2019","December 27, 2019",2019-DEC,DELETION,The following companies are being excluded,Den Networks Ltd.,DEN,,,,PASS,Extracted from ind_prs19122019.pdf Page 1 table
ind_prs19122019.pdf,https://www.niftyindices.com/Press_Release/ind_prs19122019.pdf,Page 1,1) NIFTY 500,1,1,"December 19, 2019","December 27, 2019",2019-DEC,DELETION,The following companies are being excluded,Hathway Cable & Datacom Ltd.,HATHWAY,,,,PASS,Extracted from ind_prs19122019.pdf Page 1 table
ind_prs19122019.pdf,https://www.niftyindices.com/Press_Release/ind_prs19122019.pdf,Page 1,1) NIFTY 500,1,1,"December 19, 2019","December 27, 2019",2019-DEC,DELETION,The following companies are being excluded,Kennametal India Ltd.,KENNAMET,,,,PASS,Extracted from ind_prs19122019.pdf Page 1 table
ind_prs19122019.pdf,https://www.niftyindices.com/Press_Release/ind_prs19122019.pdf,Page 1,1) NIFTY 500,1,1,"December 19, 2019","December 27, 2019",2019-DEC,DELETION,The following companies are being excluded,Tasty Bite Eatables Ltd.,TASTYBITE,,,,PASS,Extracted from ind_prs19122019.pdf Page 1 table
ind_prs20022026_2.pdf,https://www.niftyindices.com/Press_Release/ind_prs20022026_2.pdf,Page 1,1) Nifty500 Shariah,1,1,"February 20, 2026","February 27, 2026",2026-MAR,ADDITION,The following companies are being included,Siemens Energy India Ltd.,ENRIN,,,,PASS,Extracted from ind_prs20022026_2.pdf Page 1 table
ind_prs20052026_1.pdf,https://www.niftyindices.com/Press_Release/ind_prs20052026_1.pdf,Page 1,1) Nifty500 Shariah,1,1,"May 20, 2026","May 29, 2026",2026-MAY,ADDITION,The following companies are being included,CIE Automotive India Ltd.,CIEINDIA,,,,PASS,Extracted from ind_prs20052026_1.pdf Page 1 table
ind_prs20102022_1.pdf,https://www.niftyindices.com/Press_Release/ind_prs20102022_1.pdf,Page 1,1) Nifty500 Shariah,1,2,"October 20, 2022",,2022-SEP,DELETION,The following companies are being excluded,Affle (India) Ltd.,AFFLE,,,,PASS,Extracted from ind_prs20102022_1.pdf Page 1 table
ind_prs20102022_1.pdf,https://www.niftyindices.com/Press_Release/ind_prs20102022_1.pdf,Page 1,1) Nifty500 Shariah,1,2,"October 20, 2022",,2022-SEP,DELETION,The following companies are being excluded,Caplin Point Laboratories Ltd.,CAPLIPOINT,,,,PASS,Extracted from ind_prs20102022_1.pdf Page 1 table
ind_prs20102022_1.pdf,https://www.niftyindices.com/Press_Release/ind_prs20102022_1.pdf,Page 1,1) Nifty500 Shariah,1,2,"October 20, 2022",,2022-SEP,DELETION,The following companies are being excluded,Varroc Engineering Ltd.,VARROC,,,,PASS,Extracted from ind_prs20102022_1.pdf Page 1 table
ind_prs20102022_1.pdf,https://www.niftyindices.com/Press_Release/ind_prs20102022_1.pdf,Page 1,1) Nifty500 Shariah,1,2,"October 20, 2022",,2022-SEP,ADDITION,The following companies are being included,eClerx Services Ltd.,ECLERX,,,,PASS,Extracted from ind_prs20102022_1.pdf Page 1 table
ind_prs20102022_1.pdf,https://www.niftyindices.com/Press_Release/ind_prs20102022_1.pdf,Page 1,1) Nifty500 Shariah,1,2,"October 20, 2022",,2022-SEP,ADDITION,The following companies are being included,Engineers India Ltd.,ENGINERSIN,,,,PASS,Extracted from ind_prs20102022_1.pdf Page 1 table
ind_prs20102022_1.pdf,https://www.niftyindices.com/Press_Release/ind_prs20102022_1.pdf,Page 1,1) Nifty500 Shariah,1,2,"October 20, 2022",,2022-SEP,ADDITION,The following companies are being included,Finolex Cables Ltd.,FINCABLES,,,,PASS,Extracted from ind_prs20102022_1.pdf Page 1 table
ind_prs20102022_1.pdf,https://www.niftyindices.com/Press_Release/ind_prs20102022_1.pdf,Page 1,1) Nifty500 Shariah,1,2,"October 20, 2022",,2022-SEP,ADDITION,The following companies are being included,Gujarat Fluorochemicals Ltd.,FLUOROCHEM,,,,PASS,Extracted from ind_prs20102022_1.pdf Page 1 table
ind_prs20102022_1.pdf,https://www.niftyindices.com/Press_Release/ind_prs20102022_1.pdf,Page 1,1) Nifty500 Shariah,1,2,"October 20, 2022",,2022-SEP,ADDITION,The following companies are being included,Hindustan Copper Ltd.,HINDCOPPER,,,,PASS,Extracted from ind_prs20102022_1.pdf Page 1 table
ind_prs20102022_1.pdf,https://www.niftyindices.com/Press_Release/ind_prs20102022_1.pdf,Page 1,1) Nifty500 Shariah,1,2,"October 20, 2022",,2022-SEP,ADDITION,The following companies are being included,Indraprastha Gas Ltd.,IGL,,,,PASS,Extracted from ind_prs20102022_1.pdf Page 1 table
ind_prs20102022_1.pdf,https://www.niftyindices.com/Press_Release/ind_prs20102022_1.pdf,Page 1,1) Nifty500 Shariah,1,2,"October 20, 2022",,2022-SEP,ADDITION,The following companies are being included,Jindal Stainless Ltd.,JSL,,,,PASS,Extracted from ind_prs20102022_1.pdf Page 1 table
ind_prs20102022_1.pdf,https://www.niftyindices.com/Press_Release/ind_prs20102022_1.pdf,Page 1,1) Nifty500 Shariah,1,2,"October 20, 2022",,2022-SEP,ADDITION,The following companies are being included,Jindal Steel & Power Ltd.,JINDALSTEL,,,,PASS,Extracted from ind_prs20102022_1.pdf Page 1 table
ind_prs20102022_1.pdf,https://www.niftyindices.com/Press_Release/ind_prs20102022_1.pdf,Page 1,1) Nifty500 Shariah,1,2,"October 20, 2022",,2022-SEP,ADDITION,The following companies are being included,NATCO Pharma Ltd.,NATCOPHARM,,,,PASS,Extracted from ind_prs20102022_1.pdf Page 1 table
ind_prs20102022_1.pdf,https://www.niftyindices.com/Press_Release/ind_prs20102022_1.pdf,Page 1,1) Nifty500 Shariah,1,2,"October 20, 2022",,2022-SEP,ADDITION,The following companies are being included,Oil India Ltd.,OIL,,,,PASS,Extracted from ind_prs20102022_1.pdf Page 1 table
ind_prs20102022_1.pdf,https://www.niftyindices.com/Press_Release/ind_prs20102022_1.pdf,Page 1,1) Nifty500 Shariah,1,2,"October 20, 2022",,2022-SEP,ADDITION,The following companies are being included,Olectra Greentech Ltd.,OLECTRA,,,,PASS,Extracted from ind_prs20102022_1.pdf Page 1 table
ind_prs20102022_1.pdf,https://www.niftyindices.com/Press_Release/ind_prs20102022_1.pdf,Page 1,1) Nifty500 Shariah,1,2,"October 20, 2022",,2022-SEP,ADDITION,The following companies are being included,Poly Medicure Ltd.,POLYMED,,,,PASS,Extracted from ind_prs20102022_1.pdf Page 1 table
ind_prs20102022_1.pdf,https://www.niftyindices.com/Press_Release/ind_prs20102022_1.pdf,Page 2,1) Nifty500 Shariah,1,2,"October 20, 2022",,2022-SEP,ADDITION,The following companies are being included,Rajesh Exports Ltd.,RAJESHEXPO,,,,PASS,Extracted from ind_prs20102022_1.pdf Page 2 table
ind_prs20102022_1.pdf,https://www.niftyindices.com/Press_Release/ind_prs20102022_1.pdf,Page 2,1) Nifty500 Shariah,1,2,"October 20, 2022",,2022-SEP,ADDITION,The following companies are being included,Shipping Corporation of India Ltd.,SCI,,,,PASS,Extracted from ind_prs20102022_1.pdf Page 2 table
ind_prs20102022_1.pdf,https://www.niftyindices.com/Press_Release/ind_prs20102022_1.pdf,Page 2,1) Nifty500 Shariah,1,2,"October 20, 2022",,2022-SEP,ADDITION,The following companies are being included,Steel Authority of India Ltd.,SAIL,,,,PASS,Extracted from ind_prs20102022_1.pdf Page 2 table
ind_prs20102022_1.pdf,https://www.niftyindices.com/Press_Release/ind_prs20102022_1.pdf,Page 2,1) Nifty500 Shariah,1,2,"October 20, 2022",,2022-SEP,ADDITION,The following companies are being included,Sterling and Wilson Renewable Energy Ltd.,SWSOLAR,,,,PASS,Extracted from ind_prs20102022_1.pdf Page 2 table
ind_prs21022023.pdf,https://www.niftyindices.com/Press_Release/ind_prs21022023.pdf,Page 1,1) Nifty500 Shariah,1,1,"February 21, 2023",,2023-MAR,ADDITION,The following companies are being included,Piramal Pharma Ltd.,PPLPHARMA,,,,PASS,Extracted from ind_prs21022023.pdf Page 1 table
ind_prs21022025.pdf,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,Page 2,b) Nifty 500,2,3,"February 21, 2025","March 28, 2025",2025-MAR,DELETION,The following companies are being excluded,Archean Chemical Industries Ltd.,ACI,,,,PASS,Extracted from ind_prs21022025.pdf Page 2 table | repeated_source_event
ind_prs21022025.pdf,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,Page 2,b) Nifty 500,2,3,"February 21, 2025","March 28, 2025",2025-MAR,DELETION,The following companies are being excluded,Avanti Feeds Ltd.,AVANTIFEED,,,,PASS,Extracted from ind_prs21022025.pdf Page 2 table | repeated_source_event
ind_prs21022025.pdf,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,Page 2,b) Nifty 500,2,3,"February 21, 2025","March 28, 2025",2025-MAR,DELETION,The following companies are being excluded,Balaji Amines Ltd.,BALAMINES,,,,PASS,Extracted from ind_prs21022025.pdf Page 2 table | repeated_source_event
ind_prs21022025.pdf,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,Page 2,b) Nifty 500,2,3,"February 21, 2025","March 28, 2025",2025-MAR,DELETION,The following companies are being excluded,Birla Corporation Ltd.,BIRLACORPN,,,,PASS,Extracted from ind_prs21022025.pdf Page 2 table
ind_prs21022025.pdf,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,Page 2,b) Nifty 500,2,3,"February 21, 2025","March 28, 2025",2025-MAR,DELETION,The following companies are being excluded,Cello World Ltd.,CELLO,,,,PASS,Extracted from ind_prs21022025.pdf Page 2 table | repeated_source_event
ind_prs21022025.pdf,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,Page 2,b) Nifty 500,2,3,"February 21, 2025","March 28, 2025",2025-MAR,DELETION,The following companies are being excluded,Chemplast Sanmar Ltd.,CHEMPLASTS,,,,PASS,Extracted from ind_prs21022025.pdf Page 2 table
ind_prs21022025.pdf,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,Page 2,b) Nifty 500,2,3,"February 21, 2025","March 28, 2025",2025-MAR,DELETION,The following companies are being excluded,CIE Automotive India Ltd.,CIEINDIA,,,,PASS,Extracted from ind_prs21022025.pdf Page 2 table | repeated_source_event
ind_prs21022025.pdf,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,Page 2,b) Nifty 500,2,3,"February 21, 2025","March 28, 2025",2025-MAR,DELETION,The following companies are being excluded,Easy Trip Planners Ltd.,EASEMYTRIP,,,,PASS,Extracted from ind_prs21022025.pdf Page 2 table
ind_prs21022025.pdf,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,Page 2,b) Nifty 500,2,3,"February 21, 2025","March 28, 2025",2025-MAR,DELETION,The following companies are being excluded,Equitas Small Finance Bank Ltd.,EQUITASBNK,,,,PASS,Extracted from ind_prs21022025.pdf Page 2 table
ind_prs21022025.pdf,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,Page 2,b) Nifty 500,2,3,"February 21, 2025","March 28, 2025",2025-MAR,DELETION,The following companies are being excluded,Fine Organic Industries Ltd.,FINEORG,,,,PASS,Extracted from ind_prs21022025.pdf Page 2 table | repeated_source_event
ind_prs21022025.pdf,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,Page 2,b) Nifty 500,2,3,"February 21, 2025","March 28, 2025",2025-MAR,DELETION,The following companies are being excluded,G R Infraprojects Ltd.,GRINFRA,,,,PASS,Extracted from ind_prs21022025.pdf Page 2 table
ind_prs21022025.pdf,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,Page 2,b) Nifty 500,2,3,"February 21, 2025","March 28, 2025",2025-MAR,DELETION,The following companies are being excluded,Grindwell Norton Ltd.,GRINDWELL,,,,PASS,Extracted from ind_prs21022025.pdf Page 2 table | repeated_source_event
ind_prs21022025.pdf,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,Page 2,b) Nifty 500,2,3,"February 21, 2025","March 28, 2025",2025-MAR,DELETION,The following companies are being excluded,Gujarat Ambuja Exports Ltd.,GAEL,,,,PASS,Extracted from ind_prs21022025.pdf Page 2 table | repeated_source_event
ind_prs21022025.pdf,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,Page 2,b) Nifty 500,2,3,"February 21, 2025","March 28, 2025",2025-MAR,DELETION,The following companies are being excluded,Gujarat State Fertilizers & Chemicals Ltd.,GSFC,,,,PASS,Extracted from ind_prs21022025.pdf Page 2 table | repeated_source_event
ind_prs21022025.pdf,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,Page 2,b) Nifty 500,2,3,"February 21, 2025","March 28, 2025",2025-MAR,DELETION,The following companies are being excluded,JK Lakshmi Cement Ltd.,JKLAKSHMI,,,,PASS,Extracted from ind_prs21022025.pdf Page 2 table
ind_prs21022025.pdf,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,Page 2,b) Nifty 500,2,3,"February 21, 2025","March 28, 2025",2025-MAR,DELETION,The following companies are being excluded,KSB Ltd.,KSB,,,,PASS,Extracted from ind_prs21022025.pdf Page 2 table | repeated_source_event
ind_prs21022025.pdf,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,Page 2,b) Nifty 500,2,3,"February 21, 2025","March 28, 2025",2025-MAR,DELETION,The following companies are being excluded,Mahindra Lifespace Developers Ltd.,MAHLIFE,,,,PASS,Extracted from ind_prs21022025.pdf Page 2 table
ind_prs21022025.pdf,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,Page 2,b) Nifty 500,2,3,"February 21, 2025","March 28, 2025",2025-MAR,DELETION,The following companies are being excluded,Metro Brands Ltd.,METROBRAND,,,,PASS,Extracted from ind_prs21022025.pdf Page 2 table | repeated_source_event
ind_prs21022025.pdf,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,Page 2,b) Nifty 500,2,3,"February 21, 2025","March 28, 2025",2025-MAR,DELETION,The following companies are being excluded,Nuvoco Vistas Corporation Ltd.,NUVOCO,,,,PASS,Extracted from ind_prs21022025.pdf Page 2 table | repeated_source_event
ind_prs21022025.pdf,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,Page 2,b) Nifty 500,2,3,"February 21, 2025","March 28, 2025",2025-MAR,DELETION,The following companies are being excluded,Procter & Gamble Hygiene & Health Care Ltd.,PGHH,,,,PASS,Extracted from ind_prs21022025.pdf Page 2 table | repeated_source_event
ind_prs21022025.pdf,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,Page 2,b) Nifty 500,2,3,"February 21, 2025","March 28, 2025",2025-MAR,DELETION,The following companies are being excluded,Rajesh Exports Ltd.,RAJESHEXPO,,,,PASS,Extracted from ind_prs21022025.pdf Page 2 table
ind_prs21022025.pdf,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,Page 2,b) Nifty 500,2,3,"February 21, 2025","March 28, 2025",2025-MAR,DELETION,The following companies are being excluded,Ratnamani Metals & Tubes Ltd.,RATNAMANI,,,,PASS,Extracted from ind_prs21022025.pdf Page 2 table | repeated_source_event
ind_prs21022025.pdf,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,Page 2,b) Nifty 500,2,3,"February 21, 2025","March 28, 2025",2025-MAR,DELETION,The following companies are being excluded,Sanofi India Ltd.,SANOFI,,,,PASS,Extracted from ind_prs21022025.pdf Page 2 table | repeated_source_event
ind_prs21022025.pdf,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,Page 2,b) Nifty 500,2,3,"February 21, 2025","March 28, 2025",2025-MAR,DELETION,The following companies are being excluded,Sun Pharma Advanced Research Company Ltd.,SPARC,,,,PASS,Extracted from ind_prs21022025.pdf Page 2 table
ind_prs21022025.pdf,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,Page 2,b) Nifty 500,2,3,"February 21, 2025","March 28, 2025",2025-MAR,DELETION,The following companies are being excluded,Sundram Fasteners Ltd.,SUNDRMFAST,,,,PASS,Extracted from ind_prs21022025.pdf Page 2 table | repeated_source_event
ind_prs21022025.pdf,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,Page 2,b) Nifty 500,2,3,"February 21, 2025","March 28, 2025",2025-MAR,DELETION,The following companies are being excluded,TVS Supply Chain Solutions Ltd.,TVSSCS,,,,PASS,Extracted from ind_prs21022025.pdf Page 2 table | repeated_source_event
ind_prs21022025.pdf,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,Page 2,b) Nifty 500,2,3,"February 21, 2025","March 28, 2025",2025-MAR,DELETION,The following companies are being excluded,Ujjivan Small Finance Bank Ltd.,UJJIVANSFB,,,,PASS,Extracted from ind_prs21022025.pdf Page 2 table
ind_prs21022025.pdf,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,Page 2,b) Nifty 500,2,3,"February 21, 2025","March 28, 2025",2025-MAR,DELETION,The following companies are being excluded,V.I.P. Industries Ltd.,VIPIND,,,,PASS,Extracted from ind_prs21022025.pdf Page 2 table
ind_prs21022025.pdf,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,Page 2,b) Nifty 500,2,3,"February 21, 2025","March 28, 2025",2025-MAR,DELETION,The following companies are being excluded,Varroc Engineering Ltd.,VARROC,,,,PASS,Extracted from ind_prs21022025.pdf Page 2 table
ind_prs21022025.pdf,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,Page 2,b) Nifty 500,2,3,"February 21, 2025","March 28, 2025",2025-MAR,DELETION,The following companies are being excluded,Vinati Organics Ltd.,VINATIORGA,,,,PASS,Extracted from ind_prs21022025.pdf Page 2 table | repeated_source_event
ind_prs21022025.pdf,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,Page 3,b) Nifty 500,2,3,"February 21, 2025","March 28, 2025",2025-MAR,ADDITION,The following companies are being included,ACME Solar Holdings Ltd.,ACMESOLAR,,,,PASS,Extracted from ind_prs21022025.pdf Page 3 table
ind_prs21022025.pdf,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,Page 3,b) Nifty 500,2,3,"February 21, 2025","March 28, 2025",2025-MAR,ADDITION,The following companies are being included,Afcons Infrastructure Ltd.,AFCONS,,,,PASS,Extracted from ind_prs21022025.pdf Page 3 table | repeated_source_event
ind_prs21022025.pdf,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,Page 3,b) Nifty 500,2,3,"February 21, 2025","March 28, 2025",2025-MAR,ADDITION,The following companies are being included,Alivus Life Sciences Ltd.,ALIVUS,,,,PASS,Extracted from ind_prs21022025.pdf Page 3 table | repeated_source_event
ind_prs21022025.pdf,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,Page 3,b) Nifty 500,2,3,"February 21, 2025","March 28, 2025",2025-MAR,ADDITION,The following companies are being included,Authum Investment & Infrastructure Ltd.,AIIL,,,,PASS,Extracted from ind_prs21022025.pdf Page 3 table
ind_prs21022025.pdf,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,Page 3,b) Nifty 500,2,3,"February 21, 2025","March 28, 2025",2025-MAR,ADDITION,The following companies are being included,Bajaj Housing Finance Ltd.,BAJAJHFL,,,,PASS,Extracted from ind_prs21022025.pdf Page 3 table
ind_prs21022025.pdf,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,Page 3,b) Nifty 500,2,3,"February 21, 2025","March 28, 2025",2025-MAR,ADDITION,The following companies are being included,Brainbees Solutions Ltd.,FIRSTCRY,,,,PASS,Extracted from ind_prs21022025.pdf Page 3 table | repeated_source_event
ind_prs21022025.pdf,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,Page 3,b) Nifty 500,2,3,"February 21, 2025","March 28, 2025",2025-MAR,ADDITION,The following companies are being included,DCM Shriram Ltd.,DCMSHRIRAM,,,,PASS,Extracted from ind_prs21022025.pdf Page 3 table
ind_prs21022025.pdf,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,Page 3,b) Nifty 500,2,3,"February 21, 2025","March 28, 2025",2025-MAR,ADDITION,The following companies are being included,Gravita India Ltd.,GRAVITA,,,,PASS,Extracted from ind_prs21022025.pdf Page 3 table
ind_prs21022025.pdf,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,Page 3,b) Nifty 500,2,3,"February 21, 2025","March 28, 2025",2025-MAR,ADDITION,The following companies are being included,Hyundai Motor India Ltd.,HYUNDAI,,,,PASS,Extracted from ind_prs21022025.pdf Page 3 table | repeated_source_event
ind_prs21022025.pdf,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,Page 3,b) Nifty 500,2,3,"February 21, 2025","March 28, 2025",2025-MAR,ADDITION,The following companies are being included,International Gemmological Institute (India) Ltd.,IGIL,,,,PASS,Extracted from ind_prs21022025.pdf Page 3 table | repeated_source_event
ind_prs21022025.pdf,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,Page 3,b) Nifty 500,2,3,"February 21, 2025","March 28, 2025",2025-MAR,ADDITION,The following companies are being included,Inventurus Knowledge Solutions Ltd.,IKS,,,,PASS,Extracted from ind_prs21022025.pdf Page 3 table
ind_prs21022025.pdf,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,Page 3,b) Nifty 500,2,3,"February 21, 2025","March 28, 2025",2025-MAR,ADDITION,The following companies are being included,JSW Holdings Ltd.,JSWHL,,,,PASS,Extracted from ind_prs21022025.pdf Page 3 table
ind_prs21022025.pdf,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,Page 3,b) Nifty 500,2,3,"February 21, 2025","March 28, 2025",2025-MAR,ADDITION,The following companies are being included,LT Foods Ltd.,LTFOODS,,,,PASS,Extracted from ind_prs21022025.pdf Page 3 table | repeated_source_event
ind_prs21022025.pdf,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,Page 3,b) Nifty 500,2,3,"February 21, 2025","March 28, 2025",2025-MAR,ADDITION,The following companies are being included,Nava Ltd.,NAVA,,,,PASS,Extracted from ind_prs21022025.pdf Page 3 table | repeated_source_event
ind_prs21022025.pdf,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,Page 3,b) Nifty 500,2,3,"February 21, 2025","March 28, 2025",2025-MAR,ADDITION,The following companies are being included,Neuland Laboratories Ltd.,NEULANDLAB,,,,PASS,Extracted from ind_prs21022025.pdf Page 3 table | repeated_source_event
ind_prs21022025.pdf,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,Page 3,b) Nifty 500,2,3,"February 21, 2025","March 28, 2025",2025-MAR,ADDITION,The following companies are being included,Niva Bupa Health Insurance Company Ltd.,NIVABUPA,,,,PASS,Extracted from ind_prs21022025.pdf Page 3 table
ind_prs21022025.pdf,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,Page 3,b) Nifty 500,2,3,"February 21, 2025","March 28, 2025",2025-MAR,ADDITION,The following companies are being included,NTPC Green Energy Ltd.,NTPCGREEN,,,,PASS,Extracted from ind_prs21022025.pdf Page 3 table
ind_prs21022025.pdf,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,Page 3,b) Nifty 500,2,3,"February 21, 2025","March 28, 2025",2025-MAR,ADDITION,The following companies are being included,Ola Electric Mobility Ltd.,OLAELEC,,,,PASS,Extracted from ind_prs21022025.pdf Page 3 table
ind_prs21022025.pdf,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,Page 3,b) Nifty 500,2,3,"February 21, 2025","March 28, 2025",2025-MAR,ADDITION,The following companies are being included,PG Electroplast Ltd.,PGEL,,,,PASS,Extracted from ind_prs21022025.pdf Page 3 table | repeated_source_event
